,index,Episode Number,Key,Collision,Wrong lane change,Avg. distance to lane center,Route completed [%],Max. distance traveled [steps],Avg. speed compliance,Cumulativ reward,agent_id
126,1153,31,[491860.],0,17,0,0,400,0.461767284536864,-34,3
127,31,32,[43776.],0,8,0,0,400,0.454242491467912,-16,0
128,357,32,[968943.],0,7,0,0,400,0.45882581740542,-14,1
129,757,32,[365355.],1,10,0,0,295,0.553292627661832,-50,2
130,1154,32,[491860.],0,25,0,0,400,0.463478105316858,-50,3
131,32,33,[43776.],0,10,0,0,400,0.461920367145031,-20,0
132,358,33,[968943.],1,14,0,0,293,0.53436901872438,-58,1
133,758,33,[365355.],0,11,0,0,400,0.478540130744867,-22,2
134,1155,33,[491860.],0,20,0,0,400,0.448648704394479,-40,3
135,33,34,[43776.],1,10,0,0,238,0.614034972933128,-50,0
136,359,34,[968943.],0,10,0,0,400,0.479705733847932,-20,1
137,759,34,[365355.],0,14,0,0,400,0.470272246239472,-28,2
138,1156,34,[491860.],0,16,0,0,400,0.44820592823018,-32,3
139,34,35,[43776.],0,13,0,0,400,0.475818255064673,-26,0
140,360,35,[968943.],1,9,0,0,184,0.713393144268802,-48,1
141,760,35,[365355.],0,2,0,0,400,0.476369020249511,-4,2
142,1157,35,[491860.],0,10,0,0,400,0.476940989765712,-20,3
143,35,36,[43776.],0,16,0,0,400,0.467138679825728,-32,0
144,361,36,[968943.],0,16,0,0,400,0.451690220791978,-32,1
145,761,36,[365355.],0,14,0,0,400,0.482470944901302,-28,2
146,1158,36,[491860.],0,11,0,0,400,0.473069379874678,-22,3
147,36,37,[43776.],0,9,0,0,400,0.461769279888376,-18,0
148,362,37,[968943.],0,18,0,0,400,0.473132959004126,-36,1
149,762,37,[365355.],0,23,0,0,400,0.473689719867258,-46,2
150,1159,37,[491860.],0,6,0,0,400,0.45549257435774,-12,3
151,37,38,[43776.],0,18,0,0,400,0.454048930791435,-36,0
152,363,38,[968943.],0,14,0,0,400,0.455914587477256,-28,1
153,763,38,[365355.],0,18,0,0,400,0.476017359471704,-36,2
154,1160,38,[491860.],0,12,0,0,400,0.470959225947002,-24,3
155,38,39,[43776.],0,6,0,0,400,0.462325378528917,-12,0
156,364,39,[968943.],1,12,0,0,259,0.576742815321612,-54,1
157,764,39,[365355.],1,2,0,0,272,0.583259807187533,-34,2
158,1161,39,[491860.],0,4,0,0,400,0.469215339524224,-8,3
159,39,40,[43776.],0,13,0,0,400,0.470312690427603,-26,0
160,365,40,[968943.],0,12,0,0,400,0.472118949149468,-24,1
161,765,40,[365355.],0,6,0,0,400,0.470809588663319,-12,2
162,1162,40,[491860.],1,2,0,0,234,0.647948697755817,-34,3
163,40,41,[43776.],0,7,0,0,400,0.465060759304694,-14,0
164,366,41,[968943.],0,6,0,0,400,0.471196613738488,-12,1
165,766,41,[819584.],0,8,0,0,400,0.481183303151629,-16,2
166,1163,41,[491860.],0,2,0,0,400,0.473660259004505,-4,3
167,41,42,[588497.],0,3,0,0,400,0.406885003166402,-6,0
168,367,42,[968943.],0,2,0,0,400,0.457541151010096,-4,1
169,767,42,[819584.],0,9,0,0,400,0.46545120542517,-18,2
170,1164,42,[491860.],1,7,0,0,173,0.766712029541726,-44,3
171,42,43,[588497.],0,12,0,0,400,0.412136680155136,-24,0
172,368,43,[192109.],0,4,0,0,400,0.410968044777808,-8,1
173,768,43,[819584.],0,11,0,0,400,0.44341175714746,-22,2
174,1165,43,[491860.],0,4,0,0,400,0.475989745142756,-8,3
175,43,44,[588497.],0,12,0,0,400,0.413358611386459,-24,0
176,369,44,[192109.],0,4,0,0,400,0.411697603948956,-8,1
177,769,44,[819584.],0,10,0,0,400,0.472294820522328,-20,2
178,1166,44,[882252.],0,4,0,0,400,0.484234112552502,-8,3
179,44,45,[588497.],0,4,0,0,400,0.412915264520492,-8,0
180,370,45,[192109.],0,6,0,0,400,0.41228468292627,-12,1
181,770,45,[819584.],0,5,0,0,400,0.464334392486963,-10,2
182,1167,45,[882252.],0,8,0,0,400,0.484089635665563,-16,3
183,45,46,[588497.],0,4,0,0,400,0.412553958714871,-8,0
184,371,46,[192109.],0,4,0,0,400,0.399416119643189,-8,1
185,771,46,[819584.],0,3,0,0,400,0.455382549119086,-6,2
186,1168,46,[882252.],0,6,0,0,400,0.478157420365372,-12,3
187,46,47,[588497.],0,2,0,0,400,0.406545904091643,-4,0
188,372,47,[192109.],0,7,0,0,400,0.412471138671061,-14,1
189,772,47,[819584.],0,12,0,0,400,0.485364256948365,-24,2
190,1169,47,[882252.],0,13,0,0,400,0.461724709505346,-26,3
191,47,48,[588497.],0,7,0,0,400,0.417507512038652,-14,0
192,373,48,[192109.],0,2,0,0,400,0.414932345328652,-4,1
193,773,48,[819584.],0,8,0,0,400,0.475759206788488,-16,2
194,1170,48,[882252.],0,8,0,0,400,0.474175816497626,-16,3
195,48,49,[588497.],0,2,0,0,400,0.412867117453138,-4,0
196,374,49,[192109.],0,2,0,0,400,0.411142772021401,-4,1
197,774,49,[819584.],0,4,0,0,400,0.482039544218597,-8,2
198,1171,49,[882252.],0,10,0,0,400,0.478378066877042,-20,3
199,49,50,[588497.],0,2,0,0,400,0.412849662686006,-4,0
200,375,50,[192109.],0,22,0,0,400,0.4063749300277,-44,1
201,775,50,[819584.],0,6,0,0,400,0.472929830827379,-12,2
202,1172,50,[882252.],0,14,0,0,400,0.465666286438614,-28,3
203,50,51,[588497.],0,4,0,0,400,0.407033961144046,-8,0
204,376,51,[192109.],0,10,0,0,400,0.413898373279179,-20,1
205,776,51,[544179.],0,10,0,0,400,0.458157596408385,-20,2
206,1173,51,[882252.],0,2,0,0,400,0.470450591567171,-4,3
207,51,52,[206206.],0,6,0,0,400,0.407096028060208,-12,0
208,377,52,[192109.],0,6,0,0,400,0.391678095111418,-12,1
209,777,52,[544179.],0,8,0,0,400,0.484910460910109,-16,2
210,1174,52,[882252.],0,2,0,0,400,0.48073142909113,-4,3
211,52,53,[206206.],0,2,0,0,400,0.406726139225159,-4,0
212,378,53,[890637.],0,15,0,0,400,0.406784060298827,-30,1
213,778,53,[544179.],0,4,0,0,400,0.482728425246288,-8,2
214,1175,53,[882252.],0,4,0,0,400,0.470960977265408,-8,3
215,53,54,[206206.],0,2,0,0,400,0.408102761903439,-4,0
216,379,54,[890637.],0,2,0,0,400,0.403236186121027,-4,1
217,779,54,[544179.],0,2,0,0,400,0.47769142138828,-4,2
218,1176,54,[882252.],0,12,0,0,400,0.473919447489116,-24,3
219,54,55,[206206.],0,5,0,0,400,0.415620566402941,-10,0
220,380,55,[890637.],0,5,0,0,400,0.402659033872073,-10,1
221,780,55,[544179.],0,12,0,0,400,0.472160128752764,-24,2
222,1177,55,[831065.],0,11,0,0,400,0.478837115136955,-22,3
223,55,56,[628590.],0,2,0,0,400,0.41976516623242,-4,0
224,381,56,[890637.],0,2,0,0,400,0.402225428224306,-4,1
225,781,56,[544179.],0,2,0,0,400,0.481965486014445,-4,2
226,1178,56,[831065.],0,11,0,0,400,0.466950896109247,-22,3
227,56,57,[628590.],0,4,0,0,400,0.418254972190824,-8,0
228,382,57,[40383.],0,4,0,0,400,0.396567239645507,-8,1
229,782,57,[921339.],0,12,0,0,400,0.478419955695643,-24,2
230,1179,57,[831065.],0,2,0,0,400,0.486719788999653,-4,3
231,57,58,[628590.],0,2,0,0,400,0.396728974656257,-4,0
232,383,58,[40383.],0,4,0,0,400,0.399470402738291,-8,1
