,index,Episode Number,Key,Collision,Wrong lane change,Avg. distance to lane center,Route completed [%],Max. distance traveled [steps],Avg. speed compliance,Cumulativ reward,agent_id
325,371,81,[768290.],0,2,0,0,400,0.406193979048342,-4,1
326,704,81,[994811.],0,0,0,0,400,0.476169620180194,0,2
327,1029,81,[571728.],0,0,0,0,400,0.436340598812935,0,3
328,82,82,[823148.],0,2,0,0,400,0.397087719379258,-4,0
329,372,82,[768290.],0,11,0,0,400,0.405658318043532,-22,1
330,705,82,[994811.],0,0,0,0,400,0.485942383826964,0,2
331,1030,82,[571728.],0,2,0,0,400,0.430245863967058,-4,3
332,83,83,[823148.],0,6,0,0,400,0.407680953027801,-12,0
333,373,83,[768290.],0,2,0,0,400,0.401447403395844,-4,1
334,706,83,[994811.],0,0,0,0,400,0.489462017339185,0,2
335,1031,83,[571728.],0,0,0,0,400,0.405509195596903,0,3
336,84,84,[823148.],0,2,0,0,400,0.415680539402533,-4,0
337,374,84,[768290.],0,4,0,0,400,0.398415886530089,-8,1
338,707,84,[994811.],0,2,0,0,400,0.477398655624958,-4,2
339,1032,84,[571728.],0,2,0,0,400,0.41558963730532,-4,3
340,85,85,[823148.],0,6,0,0,400,0.406374969958114,-12,0
341,375,85,[768290.],0,0,0,0,400,0.403670568103169,0,1
342,708,85,[994811.],0,2,0,0,400,0.457415818439493,-4,2
343,1033,85,[571728.],0,2,0,0,400,0.449688321344211,-4,3
344,86,86,[823148.],0,2,0,0,400,0.41289686191281,-4,0
345,376,86,[768290.],0,0,0,0,400,0.416676080057106,0,1
346,709,86,[994811.],0,4,0,0,400,0.477520256503219,-8,2
347,1034,86,[571728.],0,0,0,0,400,0.432846594069786,0,3
348,87,87,[823148.],0,0,0,0,400,0.407359169131816,0,0
349,377,87,[768290.],0,0,0,0,400,0.416643644536734,0,1
350,710,87,[994811.],0,0,0,0,400,0.471753943740422,0,2
351,1035,87,[571728.],0,0,0,0,400,0.43036915978431,0,3
352,88,88,[823148.],0,0,0,0,400,0.413171835637537,0,0
353,378,88,[768290.],0,0,0,0,400,0.402710782643818,0,1
354,711,88,[994811.],0,4,0,0,400,0.471187404901827,-8,2
355,1036,88,[571728.],0,0,0,0,400,0.431731131587279,0,3
356,89,89,[823148.],0,2,0,0,400,0.398418502643635,-4,0
357,379,89,[768290.],0,7,0,0,400,0.401174447806911,-14,1
358,712,89,[994811.],0,6,0,0,400,0.476370413212615,-12,2
359,1037,89,[571728.],0,0,0,0,400,0.427839153893732,0,3
360,90,90,[823148.],0,0,0,0,400,0.411459511265628,0,0
361,380,90,[768290.],0,0,0,0,400,0.404775906853254,0,1
362,713,90,[994811.],0,2,0,0,400,0.471346951437462,-4,2
363,1038,90,[571728.],0,2,0,0,400,0.433952663527278,-4,3
364,91,91,[823148.],0,0,0,0,400,0.411564260505472,0,0
365,381,91,[768290.],0,0,0,0,400,0.39767054642659,0,1
366,714,91,[994811.],0,0,0,0,400,0.479334197036962,0,2
367,1039,91,[571728.],0,8,0,0,400,0.431152020767625,-16,3
368,92,92,[823148.],0,2,0,0,400,0.395629041562217,-4,0
369,382,92,[768290.],0,0,0,0,400,0.414203790621954,0,1
370,715,92,[994811.],0,0,0,0,400,0.473162666495986,0,2
371,1040,92,[571728.],0,0,0,0,400,0.429253183506437,0,3
372,93,93,[823148.],0,2,0,0,400,0.407954083894665,-4,0
373,383,93,[768290.],0,0,0,0,400,0.408600117084466,0,1
374,716,93,[994811.],0,0,0,0,400,0.463458441082358,0,2
375,1041,93,[571728.],0,0,0,0,400,0.439777950440293,0,3
376,94,94,[823148.],0,4,0,0,400,0.404527252418678,-8,0
377,384,94,[768290.],0,10,0,0,400,0.417602371506435,-20,1
378,717,94,[994811.],0,0,0,0,400,0.449516814495292,0,2
379,1042,94,[571728.],0,2,0,0,400,0.444873898687281,-4,3
380,95,95,[823148.],0,2,0,0,400,0.419248442464146,-4,0
381,385,95,[768290.],0,4,0,0,400,0.420162998224426,-8,1
382,718,95,[994811.],0,0,0,0,400,0.474530796546628,0,2
383,1043,95,[571728.],0,0,0,0,400,0.436911953717043,0,3
384,96,96,[823148.],0,4,0,0,400,0.413728974530068,-8,0
385,386,96,[768290.],0,3,0,0,400,0.412195110090404,-6,1
386,719,96,[994811.],0,2,0,0,400,0.473481511040534,-4,2
387,1044,96,[571728.],0,0,0,0,400,0.435444306294896,0,3
388,97,97,[823148.],0,0,0,0,400,0.415207996610362,0,0
389,387,97,[768290.],0,0,0,0,400,0.402308325736257,0,1
390,720,97,[994811.],0,0,0,0,400,0.469084595907307,0,2
391,1045,97,[224376.],0,0,0,0,400,0.430484954555001,0,3
392,98,98,[823148.],0,4,0,0,400,0.409473404396513,-8,0
393,388,98,[768290.],0,0,0,0,400,0.409348516026377,0,1
394,721,98,[994811.],0,2,0,0,400,0.459090462823092,-4,2
395,1046,98,[224376.],0,0,0,0,400,0.414515077691913,0,3
396,99,99,[823148.],0,0,0,0,400,0.413011075192264,0,0
397,389,99,[768290.],0,2,0,0,400,0.402475354112681,-4,1
398,722,99,[994811.],0,0,0,0,400,0.475183225038685,0,2
399,1047,99,[224376.],0,0,0,0,400,0.425169848166226,0,3
400,100,100,[823148.],0,2,0,0,400,0.405873711718371,-4,0
401,390,100,[768290.],0,3,0,0,400,0.409399600012046,-6,1
