,index,Episode Number,Key,Collision,Wrong lane change,Avg. distance to lane center,Route completed [%],Max. distance traveled [steps],Avg. speed compliance,Cumulativ reward,agent_id
237,60,60,[316352.],0,14,0,0,400,0.4544896154968583,-28.0,0
238,539,60,[806355.],0,14,0,0,400,0.473865470715646,-28.0,1
239,1022,60,[370507.],1,15,0,0,337,0.5104703956951553,-60.0,2
240,1503,60,[674565.],0,11,0,0,400,0.4690459041128298,-22.0,3
241,61,61,[316352.],1,9,0,0,181,0.7243724173879749,-48.0,0
242,540,61,[806355.],0,13,0,0,400,0.4689653828349389,-26.0,1
243,1023,61,[370507.],0,15,0,0,400,0.4708534626531193,-30.0,2
244,1504,61,[674565.],0,11,0,0,400,0.4592471889942803,-22.0,3
245,62,62,[316352.],0,14,0,0,400,0.4631376056799497,-28.0,0
246,541,62,[806355.],1,11,0,0,391,0.4602425841588823,-52.0,1
247,1024,62,[370507.],0,17,0,0,400,0.4720080857973539,-34.0,2
248,1505,62,[674565.],0,6,0,0,400,0.4886504297744803,-12.0,3
249,63,63,[316352.],1,23,0,0,337,0.5068088927599088,-76.0,0
250,542,63,[806355.],1,7,0,0,297,0.5133790278326827,-44.0,1
251,1025,63,[370507.],0,13,0,0,400,0.462452930232037,-26.0,2
252,1506,63,[674565.],0,16,0,0,400,0.4672285755889669,-32.0,3
253,64,64,[316352.],0,13,0,0,400,0.4653809493406254,-26.0,0
254,543,64,[806355.],0,7,0,0,400,0.4718705835881076,-14.0,1
255,1026,64,[370507.],0,11,0,0,400,0.4810626504828841,-22.0,2
256,1507,64,[674565.],0,18,0,0,400,0.4673168188992956,-36.0,3
257,65,65,[316352.],0,4,0,0,400,0.4622972185327944,-8.0,0
258,544,65,[806355.],0,17,0,0,400,0.463536000824213,-34.0,1
259,1508,65,[674565.],0,12,0,0,400,0.4784615848249365,-24.0,3
260,66,66,[316352.],0,7,0,0,400,0.4699237042434483,-14.0,0
261,545,66,[806355.],0,10,0,0,400,0.4659741074707177,-20.0,1
262,1027,66,[467977.],1,16,0,0,313,0.5522566416070378,-62.0,2
263,67,67,[316352.],0,23,0,0,400,0.4595468755011849,-46.0,0
264,546,67,[806355.],0,22,0,0,400,0.4636078922129597,-44.0,1
265,1028,67,[467977.],0,11,0,0,400,0.4683129993553614,-22.0,2
266,1509,67,[731064.],0,15,0,0,400,0.472103366233169,-30.0,3
267,68,68,[316352.],0,6,0,0,400,0.4672696519193418,-12.0,0
268,547,68,[806355.],0,18,0,0,400,0.4616980252456736,-36.0,1
269,1029,68,[467977.],0,11,0,0,400,0.4546342156217022,-22.0,2
270,1510,68,[731064.],0,11,0,0,400,0.4732746507337474,-22.0,3
271,69,69,[316352.],1,9,0,0,233,0.6252991343646903,-48.0,0
272,548,69,[806355.],0,9,0,0,400,0.4430915739503771,-18.0,1
273,1030,69,[467977.],1,3,0,0,98,1.146690490882317,-36.0,2
274,1511,69,[731064.],0,9,0,0,400,0.4696015058246504,-18.0,3
275,70,70,[316352.],0,12,0,0,400,0.4485461545037001,-24.0,0
276,549,70,[806355.],1,4,0,0,307,0.543179601896899,-38.0,1
277,1031,70,[467977.],0,9,0,0,400,0.4611766742581816,-18.0,2
278,1512,70,[731064.],0,12,0,0,400,0.4601243858925928,-24.0,3
279,71,71,[316352.],0,5,0,0,400,0.4640087521600438,-10.0,0
280,1032,71,[467977.],0,10,0,0,400,0.4748796354049737,-20.0,2
281,1513,71,[731064.],0,16,0,0,400,0.4646477359837766,-32.0,3
282,72,72,[316352.],1,3,0,0,300,0.5376397087485733,-36.0,0
283,550,72,[960792.],0,10,0,0,400,0.460029667250684,-20.0,1
284,1033,72,[467977.],0,9,0,0,400,0.4749664712495374,-18.0,2
285,1514,72,[731064.],0,9,0,0,400,0.4653322546740177,-18.0,3
286,551,73,[960792.],1,5,0,0,215,0.617930115655402,-40.0,1
